鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
新化區,房地(土地+建物)+車位,臺南市新化區中正路６９１巷２８號五樓之３,36.93,住,,,1150205,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141114,111.7,3,2,2,有,有,10180000,89623,一樓平面,14.85,1500000,,RPOOMLPKPHLGFHD78DA,65.44,0.0,6.37,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街５號十樓之６,33.55,住,,,1150225,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,153.15,3,2,2,有,有,14580000,101035,坡道平面,25.67,1700000,,RPXNMLPKPHLGFID07DA,77.78,0.0,6.86,有,
後壁區,房地(土地+建物),臺南市後壁區後壁里後壁１４８之３０號,106.75,住,,,1150227,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1150507,155.95,4,2,3,有,無,13200000,84643,,0.0,0,本案依據建設公司提供之預售契約書登載，總價新台幣  1320萬元，土地售價380萬元，房屋售價940萬元。預售屋、或土地及建物分件登記案件；,RPRNMLPKOHLGFED58DA,141.25,0.0,14.7,無,
後壁區,土地,新港東段茄苳子小段477地號,1100.0,,特定農業區,農牧用地,1150226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2600000,2364,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLOLPHLGFED78DA,0.0,0.0,0.0,無,
中西區,房地(土地+建物),臺南市中西區信義街１０８巷３６號,60.92,住,,,1150224,土地1建物1車位0,全,一層,透天厝,住家用,磚木造,0240306,39.63,2,1,1,有,無,4880000,123139,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLRLPHLGFAD48DA,39.63,0.0,0.0,無,
佳里區,土地,仁愛段572地號,296.45,都市：其他:道路用地,,,1150107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,16500000,55659,,0.0,0,土地金額:12000000元  未保存建物:4500000元未登記建物；包含公共設施保留地用地；,RPQPMLRKPHLGFGD56DA,0.0,0.0,0.0,無,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區大仁街４０３號三樓之３,34.71,住,,,1150110,土地1建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150409,103.44999999999999,3,2,2,有,有,10180000,93122,其他,6.91,1190000,預售屋、或土地及建物分件登記案件；,RPWNMLRKPHLGFID17DA,64.49,0.0,4.2,有,
後壁區,房地(土地+建物),臺南市後壁區後壁里後壁１４８之４２號,126.73,住,,,1150115,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1150507,158.95,5,2,3,有,無,11500000,72350,,0.0,0,本案依據建設公司提供之預售契約書登載，總價新台幣  1150萬元，土地售價370萬元，房屋售價780萬元。預售屋、或土地及建物分件登記案件；,RPSOMLPKOHLGFED78DA,149.16,0.0,9.79,無,
北區,房地(土地+建物),臺南市北區公園路７６９巷３２弄８號,55.89,住,,,1150103,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0571120,76.11,3,2,1,有,無,4050000,53212,,0.0,0,其他增建；,RPUOMLKLPHLGFAD28DA,76.11,0.0,0.0,無,
北區,房地(土地+建物),臺南市北區大興街３７６巷２５號,77.12,住,,,1141227,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1141217,208.25,4,2,5,有,無,27680000,132917,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPNMLOJNHLGFAD67DA,194.28,0.0,13.97,無,
北區,房地(土地+建物),臺南市北區大興街３７６巷３１號,78.97,住,,,1141231,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1141217,213.65,5,2,5,有,無,25300000,118418,,0.0,0,,RPSNMLOJNHLGFAD97DA,199.78,0.0,13.87,無,
安平區,土地,金城段49-3地號,139.92,住,,,1141229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,17346737,123976,,0.0,0,,RPOPMLRJPHLGFAD28DA,0.0,0.0,0.0,無,
新營區,房地(土地+建物)+車位,臺南市新營區金華路一段２３０號六樓之七,26.65,住,,,1141215,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141110,143.98000000000002,3,2,2,有,無,11200000,82375,坡道平面,27.44,1600000,,RPQNMLKLPHLGFDD18EA,69.54,0.0,5.54,有,
南化區,土地,竹頭崎段168-2地號,9206.0,,山坡地保育區,農牧用地,1141204,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5468000,594,,0.0,0,地清或未辦繼承標售；,RPPNMLRKPHLGFJD66EA,0.0,0.0,0.0,無,
安平區,土地,金城段49-35地號,153.08,住,,,1141229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,18978263,123976,,0.0,0,,RPPPMLRJPHLGFAD38DA,0.0,0.0,0.0,無,
歸仁區,土地,媽祖廟段一小段563地號,366.38,,特定農業區,農牧用地,1141225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2198250,6000,,0.0,0,,RPVNMLLLPHLGFID56DA,0.0,0.0,0.0,無,
左鎮區,土地,菜寮段175地號,2516.0,,一般農業區,農牧用地,1141230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3019200,1200,,0.0,0,,RPVNMLMLNHLGFHD98DA,0.0,0.0,0.0,無,
歸仁區,土地,大潭段439地號,9469.0,,一般農業區,農牧用地,1141204,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,120000000,12673,,0.0,0,本案於民國114年12月4日簽訂買賣契約.總價新台幣1億2000萬元.因買方須辦理銀行貸款以支付尾款新台幣7000萬元.雙方合意配合貸款審核及撥款流程.延至民國115年7月28日始正式向地政事務所送件辦理所有權移轉登記.特此敘明,RPXNMLSLPHLGFID47DA,0.0,0.0,0.0,無,
中西區,房地(土地+建物),臺南市中西區忠義路二段１４３號,1.72,商,,,1141204,土地1建物1車位0,全,二層,透天厝,商業用,磚造,,9.88,1,1,1,有,無,270520,27381,,0.0,0,地清或未辦繼承標售；,RPQNMLTLPHLGFAD78EA,9.88,0.0,0.0,無,
柳營區,土地,外環段932地號,194.87,,特定農業區,農牧用地,1141104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1299999,6671,,0.0,0,地清或未辦繼承標售；,RPRNMLSLPHLGFDD98DA,0.0,0.0,0.0,無,
安南區,房地(土地+建物)+車位,臺南市安南區新宅一街３００號六樓之２,26.76,住,,,1141030,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150424,155.92000000000002,3,2,2,有,有,13250000,94109,坡道平面,32.34,1620000,預售屋、或土地及建物分件登記案件；,RPWNMLQKPHLGFBD98DA,71.66,0.0,9.28,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區保生路２２號十四樓之２,12.42,商,,,1140930,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141117,111.88,2,2,1,有,有,11220000,110039,坡道平面,24.82,1640000,預售屋、或土地及建物分件登記案件；,RPQOMLLLPHLGFID78DA,53.19,0.0,4.5,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區賢路一段５５１號二樓之１,34.24,住,,,1140725,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150123,155.93,3,2,2,有,有,14570000,101296,坡道平面,27.89,1600000,預售屋、或土地及建物分件登記案件；,RPWNMLRJPHLGFID07DA,76.96,0.0,8.84,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區賢路一段５５１號十四樓之２,98.49,住,,,1140725,土地1建物1車位3,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150123,452.28,4,2,4,有,有,46700000,113399,坡道平面,83.67,4900000,預售屋、或土地及建物分件登記案件；,RPXNMLRJPHLGFID17DA,222.75,0.0,24.15,有,
後壁區,房地(土地+建物),臺南市後壁區後壁里後壁１４８之４３號,125.37,住,,,1140706,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1150507,150.0,5,2,3,有,無,11500000,76667,,0.0,0,本案依據建設公司提供之預售契約書登載，總價新台幣  1150萬元，土地售價370萬元，房屋售價780萬元。預售屋、或土地及建物分件登記案件；,RPTOMLPKOHLGFED88DA,138.1,0.0,11.9,無,
中西區,房地(土地+建物),臺南市中西區忠義路二段１８５號三樓之１３,4.33,商,,,1140714,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0691203,34.11,1,1,1,有,有,1230000,36060,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPNMLQLPHLGFAD28DA,26.85,0.0,0.0,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區大仁街４０３號四樓之３,34.71,住,,,1140612,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150409,103.44999999999999,3,2,2,有,有,10180000,96747,其他,6.91,840000,預售屋、或土地及建物分件登記案件；,RPOOMLRKPHLGFID09DA,64.49,0.0,4.2,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區大仁街４０３號三樓之２,23.46,住,,,1140605,土地1建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150409,72.17,2,2,2,有,有,6900000,98069,其他,6.91,500000,預售屋、或土地及建物分件登記案件；,RPTOMLRKPHLGFID96DA,42.1,0.0,4.31,有,
麻豆區,土地,中興段623地號,362.0,住,,,1140623,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,28470000,78646,,0.0,0,,RPVNMLRJPHLGFFD66DA,0.0,0.0,0.0,無,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３９號九樓之５,14.94,商,,,1140614,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,98.87,2,2,1,有,有,13480000,157701,坡道平面,25.44,1900000,預售屋、或土地及建物分件登記案件；,RPXPMLKKKIKGFID88DA,43.39,0.0,4.19,有,
北區,房地(土地+建物),臺南市北區大興街３７６巷３９號,77.19,住,,,1140510,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1141217,210.27,4,2,5,有,無,28000000,133162,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTOMLKMMHLGFAD97DA,196.3,0.0,13.97,無,
歸仁區,土地,林子邊段746-14地號,3320.0,,特定專用區,特定目的事業用地,1140521,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,82336000,24800,,0.0,0,台灣中油股份有限公司因公共事業使用所需向台灣糖業股份有限公司購置土地設置天然氣隔離站。,RPUNMLPKPHLGFID76DA,0.0,0.0,0.0,無,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區大仁街４０３號六樓之２,23.46,住,,,1140523,土地1建物1車位1,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150409,72.12,2,2,2,有,有,7100000,101211,其他,6.91,500000,預售屋、或土地及建物分件登記案件；,RPVOMLRKPHLGFID17DA,42.1,0.0,4.31,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區大仁街４０３號四樓之２,23.46,住,,,1140421,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150409,72.17,2,2,2,有,有,6950000,98835,其他,6.91,500000,預售屋、或土地及建物分件登記案件；,RPXNMLRKPHLGFID27DA,42.1,0.0,4.31,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區大仁街４０３號二樓之２,23.46,住,,,1140415,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150409,72.17,2,2,2,有,有,6750000,95771,其他,6.91,500000,預售屋、或土地及建物分件登記案件；,RPQOMLRKPHLGFID66DA,42.1,0.0,4.31,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區大仁街４０３號五樓之２,23.46,住,,,1140429,土地1建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150409,72.17,2,2,2,有,有,6960000,98989,其他,6.91,500000,預售屋、或土地及建物分件登記案件；,RPXOMLRKPHLGFID37DA,42.1,0.0,4.31,有,
東區,房地(土地+建物)+車位,臺南市東區裕豐街７號二樓之１,39.53,住,,,1140212,土地3建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150319,129.8,3,2,2,有,有,17405298,134228,一樓平面,15.03,2000000,本件預售屋不動產交易總價17300000，另有做面積找補及工程找補，面積找補為買方補貼91417給賣方、工程找補為買方補貼13881給賣方。補貼後交易總價變更為17405298。預售屋、或土地及建物分件登記案件；,RPXNMLNLPHLGFCD98DA,77.65,0.0,9.86,有,
後壁區,房地(土地+建物),臺南市後壁區後壁里後壁１４８之３１號,106.74,住,,,1140119,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1150507,156.61,4,2,3,有,無,13300000,84924,,0.0,0,本案依據建設公司提供之預售契約書登載，總價新台幣  1330萬元，土地售價 420萬元，房屋售價910萬元。預售屋、或土地及建物分件登記案件；,RPSNMLPKOHLGFED68DA,141.25,0.0,15.36,無,
後壁區,房地(土地+建物),臺南市後壁區後壁里後壁１４８之４０號,90.58,住,,,1131201,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1150507,148.08,4,2,3,有,無,11450000,77323,,0.0,0,本案依據建設公司提供之預售契約書登載，總價新台幣  1145萬元，土地售價350萬元，房屋售價795 萬元。預售屋、或土地及建物分件登記案件；,RPQOMLPKOHLGFED58DA,135.62,0.0,12.46,無,
永康區,房地(土地+建物)+車位,臺南市永康區永善路３６號十三樓之３,18.01,住,,,1131103,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150416,130.44,2,2,1,有,有,11930000,113366,坡道平面,39.76,1650000,預售屋、或土地及建物分件登記案件；,RPOPMLPKNHLGFKD98DA,50.54,0.0,8.58,有,
後壁區,房地(土地+建物),臺南市後壁區後壁里後壁１４８之３２號,112.84,住,,,1131109,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1150507,159.59,4,2,3,有,無,13300000,83339,,0.0,0,本案依據建設公司提供之預售契約書登載，總價新台幣  1330萬元，土地售價445萬元，房屋售價885萬元。預售屋、或土地及建物分件登記案件；,RPTNMLPKOHLGFED78DA,144.19,0.0,15.4,無,
後壁區,房地(土地+建物),臺南市後壁區後壁里後壁１４８之３８號,90.39,住,,,1131123,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1150507,148.08,4,2,3,有,無,11500000,77661,,0.0,0,本案依據建設公司提供之預售契約書登載，總價新台幣  1150萬元，土地售價350萬元，房屋售價800萬元。民國115年5月21日簽訂變更登記名義人，原登記夫改登記妻。預售屋、或土地及建物分件登記案件；,RPOOMLPKOHLGFED38DA,135.62,0.0,12.46,無,
永康區,房地(土地+建物)+車位,臺南市永康區永善路３６號十四樓之６,24.63,住,,,1131020,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150416,163.76,3,2,2,有,有,14680000,106694,坡道平面,39.76,1450000,原登記二人，因其中一人於民國115年1月22日死亡，故改登記一人。預售屋、或土地及建物分件登記案件；,RPXNMLKKPHLGFKD76DA,71.85,0.0,9.0,有,
安南區,房地(土地+建物)+車位,臺南市安南區大安街８１１號六樓之９,34.91,住,,,1131005,土地1建物1車位2,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150409,194.0,3,2,2,有,有,16150000,96027,一樓平面,57.06,3000000,共買2個車位，車位合併計價300萬元預售屋、或土地及建物分件登記案件；,RPSNMLMLPHLGFBD28DA,80.73,0.0,8.2,有,
安南區,土地,福國段760地號,31.55,住,,,1131013,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3741102,118577,,0.0,0,,RPRNMLRKPHLGFBD68EA,0.0,0.0,0.0,無,
中西區,房地(土地+建物)+車位,臺南市中西區頂美三街３７號十一樓之３,28.04,住,,,1130901,土地5建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150324,127.74,2,2,2,有,有,14800000,135544,坡道平面,31.83,1800000,預售屋、或土地及建物分件登記案件；,RPPPMLPKPHLGFAD28DA,59.95,0.0,3.6,有,
後壁區,房地(土地+建物),臺南市後壁區後壁里後壁１４８之３５號,88.79,住,,,1130922,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1150507,149.31,4,2,4,有,無,11400000,76351,,0.0,0,本案依據建設公司提供之預售契約書登載，總價新台幣  1140萬元，土地售價350萬元，房屋售價790萬元。預售屋、或土地及建物分件登記案件；,RPVNMLPKOHLGFED98DA,135.12,0.0,14.19,無,
後壁區,房地(土地+建物),臺南市後壁區後壁里後壁１４８之３６號,88.92,住,,,1130914,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1150507,148.08,4,2,3,有,無,11500000,77661,,0.0,0,本案依據建設公司提供之預售契約書登載，總價新台幣  1150萬元，土地售價 350萬元，房屋售價800萬元。預售屋、或土地及建物分件登記案件；,RPWNMLPKOHLGFED09DA,134.62,0.0,13.46,無,
後壁區,房地(土地+建物),臺南市後壁區後壁里後壁１４８之３７號,90.3,住,,,1130927,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1150507,150.86,4,2,3,有,無,11260000,74639,,0.0,0,本案依據建設公司提供之預售契約書登載，總價新台幣  1126萬元，土地售價350萬元，房屋售價 776萬元。預售屋、或土地及建物分件登記案件；,RPXNMLPKOHLGFED56DA,135.62,0.0,15.24,無,
中西區,房地(土地+建物)+車位,臺南市中西區頂美三街３７號十三樓之３,28.04,住,,,1130906,土地5建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150324,127.74,2,2,2,有,有,15000000,137629,坡道平面,31.83,1800000,預售屋、或土地及建物分件登記案件；,RPPOMLMLPHLGFAD97DA,59.95,0.0,3.6,有,
安南區,房地(土地+建物)+車位,臺南市安南區新宅一街３００號十三樓之７,18.82,住,,,1130916,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150424,119.28999999999999,2,2,1,有,有,10980000,107648,坡道平面,32.34,1620000,預售屋、或土地及建物分件登記案件；,RPWNMLOKOHLGFBD68DA,52.05,0.0,4.88,有,
永康區,房地(土地+建物)+車位,臺南市永康區永善路３６號十四樓之１,24.68,住,,,1130920,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150416,164.1,3,2,2,有,有,15180000,108010,坡道平面,39.76,1750000,預售屋、或土地及建物分件登記案件；,RPPPMLTLNHLGFKD96DA,71.69,0.0,9.38,有,
永康區,房地(土地+建物)+車位,臺南市永康區永善路３６號五樓之１,24.68,住,,,1130818,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150416,162.98,3,2,2,有,有,14850000,106965,坡道平面,38.64,1550000,114年5月2日有轉讓，轉讓金額不變，轉讓關係為夫妻。預售屋、或土地及建物分件登記案件；,RPTOMLNJOHLGFKD56DA,71.69,0.0,9.38,有,
永康區,房地(土地+建物)+車位,臺南市永康區永善路３６號十二樓之１,24.68,住,,,1130816,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150416,164.1,3,2,2,有,有,15320000,109940,坡道平面,39.76,1650000,預售屋、或土地及建物分件登記案件；,RPWOMLNJOHLGFKD86DA,71.69,0.0,9.38,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街１號十二樓之５,32.72,住,,,1130805,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,149.89999999999998,3,2,2,有,有,15080000,107703,坡道平面,25.67,1700000,預售屋、或土地及建物分件登記案件；,RPPOMLPKPHLGFID98DA,75.14,0.0,7.41,有,
善化區,房地(土地+建物)+車位,臺南市善化區六分寮３３５之１號六樓之２,25.83,,鄉村區,乙種建築用地,1130803,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150312,106.22,3,2,2,有,有,9900000,89510,一樓平面,14.61,1700000,土地價款:369萬元整建物價款:451萬元整預售屋、或土地及建物分件登記案件；,RPXNMLMJOHLGFHD09DA,61.79,0.0,6.21,有,
北區,房地(土地+建物),臺南市北區大興街３７６巷４１號,79.66,住,,,1130724,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1141217,232.31,4,2,5,有,無,30880000,132926,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSOMLKMMHLGFAD87DA,209.17,0.0,23.14,無,
中西區,房地(土地+建物)+車位,臺南市中西區頂美三街３７號十樓之３,28.04,住,,,1130729,土地5建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150324,127.74,2,2,2,有,有,14693005,134428,坡道平面,31.83,1800000,合約價格：14700000元，工程款減帳6995元，實際交易總價：14693005元預售屋、或土地及建物分件登記案件；,RPXNMLMLPHLGFAD68DA,59.95,0.0,3.6,有,
東區,房地(土地+建物)+車位,臺南市東區裕文路１３３號五樓之１,50.49,住,,,1130723,土地1建物1車位2,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150409,267.41,3,2,2,有,有,37660000,170413,坡道平面,68.13,3700000,預售屋、或土地及建物分件登記案件；,RPXOMLPLNHLGFCD09DA,120.32,0.0,9.23,有,
東區,房地(土地+建物)+車位,臺南市東區裕文路１３３號七樓之２,54.09,住,,,1130720,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150409,249.02,3,2,3,有,有,39320000,174575,坡道平面,35.53,2050000,預售屋、或土地及建物分件登記案件；,RPTNMLQLNHLGFCD68DA,130.4,0.0,8.28,有,
善化區,房地(土地+建物)+車位,臺南市善化區六分寮３３５之１號四樓之３,25.83,,鄉村區,乙種建築用地,1130714,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150312,106.22,3,2,2,有,有,8920000,80996,一樓平面,14.61,1500000,土地價款:334萬元整建物價款:408萬元整預售屋、或土地及建物分件登記案件；,RPOOMLLJOHLGFHD18DA,58.49,0.0,9.51,有,
永康區,房地(土地+建物)+車位,臺南市永康區永善路１３０號八樓之２,30.29,住,,,1130713,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150331,186.89,4,2,2,有,有,21200000,121995,坡道平面,25.9,1560000,預售屋、或土地及建物分件登記案件；,RPQPMLNLPHLGFKD66DA,96.27,0.0,9.01,有,
永康區,房地(土地+建物),臺南市永康區永善路３６號四樓之７,16.83,住,,,1130609,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150416,84.78,2,2,1,有,有,8980000,105921,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQPMLNJOHLGFKD98DA,50.39,0.0,4.88,有,
永康區,房地(土地+建物)+車位,臺南市永康區永善路３６號十一樓之５,24.61,住,,,1130615,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150416,163.63,3,2,2,有,有,15260000,111891,坡道平面,39.76,1400000,預售屋、或土地及建物分件登記案件；,RPSQMLOLOHLGFKD96DA,71.88,0.0,8.9,有,
安南區,房地(土地+建物)+車位,臺南市安南區新宅一街３００號十樓之３,19.99,住,,,1130603,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150424,124.67,2,2,1,有,有,11100000,102675,坡道平面,32.34,1620000,預售屋、或土地及建物分件登記案件；,RPOOMLLMNHLGFBD77DA,52.05,0.0,8.42,有,
永康區,房地(土地+建物)+車位,臺南市永康區永善路３６號十三樓之２,24.7,住,,,1130623,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150416,164.12,3,2,2,有,有,15570000,111933,坡道平面,39.76,1650000,114年5月2日有轉讓，轉讓金額不變，轉讓關係為母女。預售屋、或土地及建物分件登記案件；,RPOOMLRLPHLGFKD76DA,71.85,0.0,9.24,有,
永康區,房地(土地+建物)+車位,臺南市永康區永善路３６號七樓之７,16.83,住,,,1130503,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150416,124.53999999999999,2,2,1,有,有,10500000,109106,坡道平面,39.76,1250000,預售屋、或土地及建物分件登記案件；,RPQPMLTLNHLGFKD07DA,50.39,0.0,4.88,有,
中西區,房地(土地+建物)+車位,臺南市中西區友愛東街５１號三樓之１,12.59,商,,,1130504,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150421,65.27,2,2,1,有,有,11600000,167062,其他,6.31,1750000,1、土地售價：5417500元      建物售價：4432500元      車位售價：1750000元2、代書費、印花稅、規費由買方負擔。3、車位114年3月22日加購。預售屋、或土地及建物分件登記案件；,RPSOMLKLPHLGFAD08DA,37.25,0.0,6.04,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區中正南路一段１３１巷１６號五樓之２,29.74,住,,,1130511,土地3建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150129,93.83000000000001,2,2,2,有,有,8650000,94129,其他,8.84,650000,115年6月12日增購汽車停車位1位車位價格65萬元。親友、員工、共有人或其他特殊關係間之交易；預售屋、或土地及建物分件登記案件；,RPROMLOKPHLGFID09DA,58.97,0.0,5.68,有,
永康區,房地(土地+建物)+車位,臺南市永康區永善路３６號六樓之７,16.83,住,,,1130408,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150416,124.53999999999999,2,2,1,有,有,10300000,107926,坡道平面,39.76,1150000,預售屋、或土地及建物分件登記案件；,RPRPMLNJOHLGFKD09DA,50.39,0.0,4.88,有,
永康區,房地(土地+建物)+車位,臺南市永康區永善路３６號七樓之３,18.01,住,,,1130410,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150416,129.32,2,2,1,有,有,11420000,110498,坡道平面,38.64,1400000,預售屋、或土地及建物分件登記案件；,RPOOMLQJPHLGFKD09DA,50.54,0.0,8.58,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區中正南路一段１３１巷１６號五樓之３,31.21,住,,,1130427,土地3建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150129,106.08,2,2,2,有,有,10240000,97161,一樓平面,17.67,1650000,預售屋、或土地及建物分件登記案件；,RPXNMLPJOHLGFID86DA,60.02,0.0,7.26,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區中正南路一段１３１巷１２號三樓之３,38.81,住,,,1130428,土地3建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150129,127.39000000000001,3,2,2,有,有,10850000,84761,一樓平面,17.67,1550000,原預售屋合約之買受人為夫妻2人共有，後指定登記名義人為夫或妻之一方單獨所有。預售屋、或土地及建物分件登記案件；,RPQNMLOKPHLGFID88DA,72.32,0.0,11.36,有,
